日付,商品カテゴリ名,総売上個数,総売上金額,単価平均
2019-06-01,映画 - ブルーレイ,134,87400,652.2388059701492
2019-06-01,ゲーム - ゲーム機B,184,521340,2565.5333333333333
2019-06-01,ギフト - 小型ゲーム,51,26600,544.390243902439
2019-06-01,ギフト - カード、パズル等,35,50950,1455.7142857142858
2019-06-01,ギフト - フィギュア,73,137090,1878.4057971014493
2019-06-01,PCソフト - PCソフト,21,69750,3321.4285714285716
2019-06-01,映画 - ブルーレイ3D,29,36570,1261.0344827586207
2019-06-01,ギフト - ぬいぐるみ,33,39170,1254.1379310344828
2019-06-01,ゲーム - ゲーム機A,35,30360,867.4285714285714
2019-06-01,映画 - セット商品,19,44110,2321.5789473684213
2019-06-01,ギフト - ボードゲーム,30,52750,1775.1724137931035
2019-06-01,音楽 - CD,17,8160,480.0
2019-06-01,ギフト - ガジェット類,24,42450,1820.0
2019-06-01,本 - オーディオブック_タイプA,12,6460,538.3333333333334
2019-06-01,ギフト - 記念品_タイプA,11,36210,2890.0
2019-06-01,ギフト - 記念品_タイプB,8,4190,523.75
2019-06-01,本 - 教育用,10,5240,524.0
2019-06-01,ゲーム - 付属品(購入特典),14,21910,1565.0
2019-06-01,ゲーム周辺機器 - ゲーム機B,19,45020,2370.5882352941176
2019-06-01,音楽 - レコード,6,14110,2351.6666666666665
2019-06-01,ゲーム周辺機器 - ゲーム機A,4,4650,1162.5
2019-06-01,本 - オーディオブック_タイプB,2,840,420.0
2019-06-02,映画 - DVD,188,76290,403.0054644808743
2019-06-02,PCゲーム - 通常版,225,170110,723.9890710382514
2019-06-02,音楽 - その他,177,85060,478.698224852071
2019-06-02,ゲーム - ゲーム機C,117,360180,2866.764705882353
2019-06-02,映画 - ブルーレイ,115,78200,676.5454545454545
2019-06-02,ゲーム - ゲーム機B,95,266550,2692.608695652174
2019-06-02,ギフト - 小型ゲーム,39,17850,490.0
2019-06-02,ギフト - カード、パズル等,13,14260,1096.923076923077
2019-06-02,ギフト - フィギュア,43,127280,3054.054054054054
2019-06-02,PCソフト - PCソフト,20,49600,2521.0526315789475
2019-06-02,映画 - ブルーレイ3D,16,20410,1274.5
2019-06-02,ギフト - ぬいぐるみ,21,24470,1181.0
2019-06-02,ゲーム - ゲーム機A,18,15090,838.3333333333334
2019-06-02,映画 - セット商品,13,24650,1896.1538461538462
2019-06-02,ギフト - ボードゲーム,16,28460,1778.75
2019-06-02,音楽 - CD,11,4930,448.1818181818182
2019-06-02,ギフト - ガジェット類,9,19600,2376.25
2019-06-02,本 - オーディオブック_タイプA,12,5770,480.8333333333333
2019-06-02,ギフト - 記念品_タイプA,15,36450,2239.285714285714
2019-06-02,ギフト - 記念品_タイプB,8,5260,657.5
2019-06-02,本 - 教育用,11,5240,528.8888888888889
2019-06-02,ゲーム - 付属品(購入特典),8,12740,1592.5
2019-06-02,ゲーム周辺機器 - ゲーム機B,14,30130,2152.1428571428573
2019-06-02,音楽 - レコード,6,12410,2068.3333333333335
2019-06-02,ゲーム周辺機器 - ゲーム機A,3,5910,1970.0
2019-06-02,本 - オーディオブック_タイプB,1,420,420.0
2019-06-03,映画 - DVD,191,73520,379.39890710382514
2019-06-03,PCゲーム - 通常版,220,173600,748.3589743589744
2019-06-03,音楽 - その他,205,106030,516.6497461928934
2019-06-03,ゲーム - ゲーム機C,110,360520,3035.61797752809
2019-06-03,映画 - ブルーレイ,103,60770,591.6666666666666
2019-06-03,ゲーム - ゲーム機B,89,249500,2665.3658536585367
2019-06-03,ギフト - 小型ゲーム,28,16570,627.0833333333334
2019-06-03,ギフト - カード、パズル等,25,33990,1366.6666666666667
2019-06-03,ギフト - フィギュア,46,95070,2075.4761904761904
2019-06-03,PCソフト - PCソフト,23,64600,2997.3684210526317
2019-06-03,映画 - ブルーレイ3D,17,17610,1035.8823529411766
2019-06-03,ギフト - ぬいぐるみ,12,17310,1442.5
2019-06-03,ゲーム - ゲーム機A,18,15590,866.1111111111111
2019-06-03,映画 - セット商品,14,28280,2020.0
2019-06-03,ギフト - ボードゲーム,18,33230,1846.111111111111
2019-06-03,音楽 - CD,24,13920,580.0
2019-06-03,ギフト - ガジェット類,9,12790,1421.111111111111
2019-06-03,本 - オーディオブック_タイプA,13,7600,584.6153846153846
2019-06-03,ギフト - 記念品_タイプA,13,35020,2998.181818181818
2019-06-03,ギフト - 記念品_タイプB,1,850,850.0
2019-06-03,本 - 教育用,5,8200,1922.5
2019-06-03,ゲーム - 付属品(購入特典),5,7390,1478.0
2019-06-03,ゲーム周辺機器 - ゲーム機B,5,12090,2418.0
2019-06-03,音楽 - レコード,6,27110,4518.333333333333
2019-06-03,ゲーム周辺機器 - ゲーム機A,5,5670,1134.0
2019-06-03,本 - オーディオブック_タイプB,2,840,420.0
2019-06-04,映画 - DVD,195,84350,424.1304347826087
2019-06-04,PCゲーム - 通常版,181,139640,740.3086419753087
2019-06-04,音楽 - その他,166,78980,471.47435897435895
2019-06-04,ゲーム - ゲーム機C,118,387890,3137.843137254902
2019-06-04,映画 - ブルーレイ,76,55930,733.3333333333334
2019-06-04,ゲーム - ゲーム機B,87,253710,2804.814814814815
2019-06-04,ギフト - 小型ゲーム,32,18770,614.6428571428571
2019-06-04,ギフト - カード、パズル等,25,36850,1306.5217391304348
2019-06-04,ギフト - フィギュア,51,95240,1869.111111111111
2019-06-04,PCソフト - PCソフト,40,133690,3516.1111111111113
2019-06-04,映画 - ブルーレイ3D,12,13520,1126.6666666666667
2019-06-04,ギフト - ぬいぐるみ,27,38950,1387.9166666666667
2019-06-04,ゲーム - ゲーム機A,24,19860,832.6086956521739
2019-06-04,映画 - セット商品,8,19270,2408.75
2019-06-04,ギフト - ボードゲーム,25,51270,2029.5652173913043
2019-06-04,音楽 - CD,13,6130,471.53846153846155
2019-06-04,ギフト - ガジェット類,12,9630,4087.8571428571427
2019-06-04,本 - オーディオブック_タイプA,9,6690,743.3333333333334
2019-06-04,ギフト - 記念品_タイプA,12,29900,2021.0
2019-06-04,ギフト - 記念品_タイプB,6,3900,650.0
2019-06-04,本 - 教育用,9,8300,922.2222222222222
2019-06-04,ゲーム - 付属品(購入特典),8,11130,1391.25
2019-06-04,ゲーム周辺機器 - ゲーム機B,9,23500,2611.1111111111113
2019-06-04,音楽 - レコード,12,29480,2456.6666666666665
2019-06-04,ゲーム周辺機器 - ゲーム機A,6,8650,1441.6666666666667
2019-06-04,本 - オーディオブック_タイプB,4,1770,442.5
2019-06-05,映画 - DVD,229,98170,420.70754716981133
2019-06-05,PCゲーム - 通常版,197,138830,700.0
2019-06-05,音楽 - その他,190,89000,462.7807486631016
2019-06-05,ゲーム - ゲーム機C,93,296280,3021.375
2019-06-05,映画 - ブルーレイ,101,65910,656.4077669902913
2019-06-05,ゲーム - ゲーム機B,68,188020,2632.4242424242425
2019-06-05,ギフト - 小型ゲーム,30,15960,565.4166666666666
2019-06-05,ギフト - カード、パズル等,26,31450,1210.4
2019-06-05,ギフト - フィギュア,43,73280,1725.75
2019-06-05,PCソフト - PCソフト,20,61200,3182.3529411764707
2019-06-05,映画 - ブルーレイ3D,12,18770,1564.1666666666667
2019-06-05,ギフト - ぬいぐるみ,13,20650,1588.4615384615386
2019-06-05,ゲーム - ゲーム機A,15,12060,804.0
2019-06-05,映画 - セット商品,13,22700,1746.1538461538462
2019-06-05,ギフト - ボードゲーム,21,34070,1622.3809523809523
2019-06-05,音楽 - CD,18,8860,492.22222222222223
2019-06-05,ギフト - ガジェット類,18,19910,1211.3333333333333
2019-06-05,本 - オーディオブック_タイプA,19,10670,561.578947368421
2019-06-05,ギフト - 記念品_タイプA,18,42190,2539.230769230769
2019-06-05,ギフト - 記念品_タイプB,5,1640,342.5
2019-06-05,本 - 教育用,8,4230,531.4285714285714
2019-06-05,ゲーム - 付属品(購入特典),8,11380,1422.5
2019-06-05,ゲーム周辺機器 - ゲーム機B,13,34400,2760.8333333333335
2019-06-05,音楽 - レコード,6,21840,3640.0
2019-06-05,ゲーム周辺機器 - ゲーム機A,5,5580,1116.0
2019-06-05,本 - オーディオブック_タイプB,2,840,420.0
2019-06-06,映画 - DVD,300,132030,422.36559139784947
2019-06-06,PCゲーム - 通常版,293,238580,766.7010309278351
2019-06-06,音楽 - その他,229,112740,490.4017857142857
2019-06-06,ゲーム - ゲーム機C,129,429770,3120.6481481481483
2019-06-06,映画 - ブルーレイ,83,62370,753.0379746835443
2019-06-06,ゲーム - ゲーム機B,86,226470,2561.0
2019-06-06,ギフト - 小型ゲーム,32,16940,539.6551724137931
2019-06-06,ギフト - カード、パズル等,26,33540,1290.0
2019-06-06,ギフト - フィギュア,47,80590,1747.6744186046512
2019-06-06,PCソフト - PCソフト,23,72930,3091.818181818182
2019-06-06,映画 - ブルーレイ3D,26,29900,1150.0
2019-06-06,ギフト - ぬいぐるみ,18,23300,1294.4444444444443
2019-06-06,ゲーム - ゲーム機A,29,21110,728.5714285714286
2019-06-06,映画 - セット商品,9,12150,1470.0
2019-06-06,ギフト - ボードゲーム,31,50930,1618.3333333333333
2019-06-06,音楽 - CD,14,5840,417.14285714285717
2019-06-06,ギフト - ガジェット類,8,17500,2187.5
2019-06-06,本 - オーディオブック_タイプA,21,9620,458.0952380952381
2019-06-06,ギフト - 記念品_タイプA,14,53550,3796.6666666666665
2019-06-06,ギフト - 記念品_タイプB,13,9410,723.8461538461538
2019-06-06,本 - 教育用,15,10220,707.6923076923077
2019-06-06,ゲーム - 付属品(購入特典),6,9250,1541.6666666666667
2019-06-06,ゲーム周辺機器 - ゲーム機B,10,23750,2375.0
2019-06-06,音楽 - レコード,13,50210,3862.3076923076924
2019-06-06,ゲーム周辺機器 - ゲーム機A,1,510,510.0
2019-06-06,本 - オーディオブック_タイプB,1,420,420.0
2019-06-07,映画 - DVD,395,181710,446.9398907103825
2019-06-07,PCゲーム - 通常版,370,299100,763.7417218543046
2019-06-07,音楽 - その他,316,157590,498.4385382059801
2019-06-07,ゲーム - ゲーム機C,142,447680,3077.5
2019-06-07,映画 - ブルーレイ,171,120690,704.9411764705883
2019-06-07,ゲーム - ゲーム機B,126,361520,2758.909090909091
2019-06-07,ギフト - 小型ゲーム,39,22170,584.6875
2019-06-07,ギフト - カード、パズル等,29,37950,1308.6206896551723
2019-06-07,ギフト - フィギュア,87,171470,2004.3589743589744
2019-06-07,PCソフト - PCソフト,28,97200,3538.6206896551726
2019-06-07,映画 - ブルーレイ3D,21,28910,1376.6666666666667
2019-06-07,ギフト - ぬいぐるみ,20,23490,1174.5
2019-06-07,ゲーム - ゲーム機A,35,30370,862.7272727272727
2019-06-07,映画 - セット商品,14,27010,1986.1538461538462
2019-06-07,ギフト - ボードゲーム,36,71470,1969.142857142857
2019-06-07,音楽 - CD,19,9450,496.6666666666667
2019-06-07,ギフト - ガジェット類,15,26300,1753.3333333333333
2019-06-07,本 - オーディオブック_タイプA,26,12310,473.46153846153845
2019-06-07,ギフト - 記念品_タイプA,21,59670,2728.5
2019-06-07,ギフト - 記念品_タイプB,11,6960,632.7272727272727
2019-06-07,本 - 教育用,6,9220,1536.6666666666667
2019-06-07,ゲーム - 付属品(購入特典),15,21060,1404.0
2019-06-07,ゲーム周辺機器 - ゲーム機B,11,29090,2644.5454545454545
2019-06-07,音楽 - レコード,14,43250,3089.285714285714
2019-06-07,ゲーム周辺機器 - ゲーム機A,5,8560,1712.0
2019-06-07,本 - オーディオブック_タイプB,5,2190,438.0
2019-06-08,映画 - DVD,324,134470,405.97484276729557
2019-06-08,PCゲーム - 通常版,300,241110,765.4022988505748
2019-06-08,音楽 - その他,229,110090,478.8340807174888
2019-06-08,ゲーム - ゲーム機C,142,449050,3043.529411764706
2019-06-08,映画 - ブルーレイ,109,86130,795.925925925926
2019-06-08,ゲーム - ゲーム機B,109,283480,2531.4285714285716
2019-06-08,ギフト - 小型ゲーム,65,29730,485.0
2019-06-08,ギフト - カード、パズル等,37,41590,1124.054054054054
2019-06-08,ギフト - フィギュア,64,121520,1907.3015873015872
2019-06-08,PCソフト - PCソフト,15,72860,4857.333333333333
2019-06-08,映画 - ブルーレイ3D,24,30060,1252.5
2019-06-08,ギフト - ぬいぐるみ,20,25790,1289.5
2019-06-08,ゲーム - ゲーム機A,24,20500,854.1666666666666
2019-06-08,映画 - セット商品,20,32920,1646.0
2019-06-08,ギフト - ボードゲーム,25,35160,1400.0
2019-06-08,音楽 - CD,17,8350,491.1764705882353
2019-06-08,ギフト - ガジェット類,11,14540,1321.8181818181818
2019-06-08,本 - オーディオブック_タイプA,14,6210,443.57142857142856
2019-06-08,ギフト - 記念品_タイプA,16,42670,2419.230769230769
2019-06-08,ギフト - 記念品_タイプB,4,2720,680.0
2019-06-08,本 - 教育用,4,2110,527.5
2019-06-08,ゲーム - 付属品(購入特典),12,17930,1494.1666666666667
2019-06-08,ゲーム周辺機器 - ゲーム機B,14,36150,2534.1666666666665
2019-06-08,音楽 - レコード,7,21730,3104.285714285714
2019-06-08,ゲーム周辺機器 - ゲーム機A,7,10840,1548.5714285714287
2019-06-08,本 - オーディオブック_タイプB,3,1260,420.0
2019-06-09,映画 - DVD,197,79720,402.4226804123711
2019-06-09,PCゲーム - 通常版,236,169570,699.025641025641
2019-06-09,音楽 - その他,206,101390,490.65656565656565
2019-06-09,ゲーム - ゲーム機C,98,298300,2913.370786516854
2019-06-09,映画 - ブルーレイ,116,78030,675.4464285714286
2019-06-09,ゲーム - ゲーム機B,74,170210,2246.3513513513512
2019-06-09,ギフト - 小型ゲーム,29,20140,652.2727272727273
2019-06-09,ギフト - カード、パズル等,18,25270,1416.4705882352941
2019-06-09,ギフト - フィギュア,30,48960,1632.0
2019-06-09,PCソフト - PCソフト,29,73970,2648.846153846154
2019-06-09,映画 - ブルーレイ3D,19,23270,1224.7368421052631
2019-06-09,ギフト - ぬいぐるみ,18,20620,1145.5555555555557
2019-06-09,ゲーム - ゲーム機A,26,21600,835.6
2019-06-09,映画 - セット商品,16,27250,1703.125
2019-06-09,ギフト - ボードゲーム,17,32250,1945.625
2019-06-09,音楽 - CD,15,8100,540.0
2019-06-09,ギフト - ガジェット類,12,14930,1461.111111111111
2019-06-09,本 - オーディオブック_タイプA,7,4830,690.0
2019-06-09,ギフト - 記念品_タイプA,10,28560,2856.0
2019-06-09,ギフト - 記念品_タイプB,13,8310,621.6666666666666
2019-06-09,本 - 教育用,6,9070,1511.6666666666667
2019-06-09,ゲーム - 付属品(購入特典),10,13520,1352.0
2019-06-09,ゲーム周辺機器 - ゲーム機B,16,42230,2658.0
2019-06-09,音楽 - レコード,7,16220,2317.1428571428573
2019-06-09,ゲーム周辺機器 - ゲーム機A,10,16750,1675.0
2019-06-09,本 - オーディオブック_タイプB,3,1260,420.0
2019-06-10,映画 - DVD,271,111150,402.64367816091954
2019-06-10,PCゲーム - 通常版,294,219920,732.5
2019-06-10,音楽 - その他,210,113010,538.3009708737864
2019-06-10,ゲーム - ゲーム機C,110,343390,3083.235294117647
2019-06-10,映画 - ブルーレイ,135,87690,648.0597014925373
2019-06-10,ゲーム - ゲーム機B,82,203050,2423.5064935064934
2019-06-10,ギフト - 小型ゲーム,40,20390,558.0645161290323
2019-06-10,ギフト - カード、パズル等,29,35960,1240.0
2019-06-10,ギフト - フィギュア,54,97790,1838.8235294117646
2019-06-10,PCソフト - PCソフト,25,77600,3242.2727272727275
2019-06-10,映画 - ブルーレイ3D,22,23360,1061.8181818181818
2019-06-10,ギフト - ぬいぐるみ,34,43450,1275.4545454545455
2019-06-10,ゲーム - ゲーム機A,15,12600,824.7058823529412
2019-06-10,映画 - セット商品,17,26150,1421.111111111111
2019-06-10,ギフト - ボードゲーム,25,43050,1725.8333333333333
2019-06-10,音楽 - CD,9,4130,458.8888888888889
2019-06-10,ギフト - ガジェット類,10,11900,1211.111111111111
2019-06-10,本 - オーディオブック_タイプA,8,3790,473.75
2019-06-10,ギフト - 記念品_タイプA,20,51780,2456.842105263158
2019-06-10,ギフト - 記念品_タイプB,19,11420,601.0526315789474
2019-06-10,本 - 教育用,12,6440,536.6666666666666
2019-06-10,ゲーム - 付属品(購入特典),13,20750,1596.1538461538462
2019-06-10,ゲーム周辺機器 - ゲーム機B,10,21480,2148.0
2019-06-10,音楽 - レコード,8,26590,3323.75
2019-06-10,ゲーム周辺機器 - ゲーム機A,7,5600,800.0
2019-06-10,本 - オーディオブック_タイプB,2,930,465.0
2019-06-11,映画 - DVD,271,114030,408.2936507936508
2019-06-11,PCゲーム - 通常版,324,213200,645.1048951048951
2019-06-11,音楽 - その他,240,122210,508.0952380952381
2019-06-11,ゲーム - ゲーム機C,126,369450,2881.6239316239316
2019-06-11,映画 - ブルーレイ,137,90490,664.1984732824427
2019-06-11,ゲーム - ゲーム機B,74,205510,2697.536231884058
2019-06-11,ギフト - 小型ゲーム,32,18260,568.1481481481482
2019-06-11,ギフト - カード、パズル等,25,30260,1210.4
2019-06-11,ギフト - フィギュア,52,101040,1947.6470588235295
2019-06-11,PCソフト - PCソフト,24,76240,3700.0
2019-06-11,映画 - ブルーレイ3D,27,34330,1271.4814814814815
2019-06-11,ギフト - ぬいぐるみ,37,50420,1376.9444444444443
2019-06-11,ゲーム - ゲーム機A,19,18720,985.2631578947369
2019-06-11,映画 - セット商品,15,28890,1926.0
2019-06-11,ギフト - ボードゲーム,27,49810,1870.0
2019-06-11,音楽 - CD,22,9040,410.90909090909093
2019-06-11,ギフト - ガジェット類,18,25890,1452.9411764705883
2019-06-11,本 - オーディオブック_タイプA,11,4910,446.3636363636364
2019-06-11,ギフト - 記念品_タイプA,15,37570,2706.923076923077
2019-06-11,ギフト - 記念品_タイプB,4,2310,577.5
2019-06-11,本 - 教育用,5,2870,574.0
2019-06-11,ゲーム - 付属品(購入特典),12,19530,1627.5
2019-06-11,ゲーム周辺機器 - ゲーム機B,12,27450,2380.0
2019-06-11,音楽 - レコード,3,8160,2720.0
2019-06-11,ゲーム周辺機器 - ゲーム機A,5,5270,1054.0
2019-06-11,本 - オーディオブック_タイプB,5,2190,438.0
